"","ACCID","DB","Feature","Start","End","misc1","Strand","misc2","Notes","gene_synonym","locus_tag","GeneID","Parent","ID","gbkey","gene_biotype","gene","product","ECKnb"
"4039","NC_000913.3","RefSeq","gene",4156013,4156789,".","+",".","ID=gene-b3959;Dbxref=ASAP:ABE-0012967,ECOCYC:EG10064,GeneID:948464;Name=argB;gbkey=Gene;gene=argB;gene_biotype=protein_coding;gene_synonym=ECK3950;locus_tag=b3959","ECK3950","b3959","948464",NA,"gene-b3959","Gene","protein_coding","argB","acetylglutamate kinase","ECK3950"
"4040","NC_000913.3","RefSeq","gene",4156850,4158223,".","+",".","ID=gene-b3960;Dbxref=ASAP:ABE-0012969,ECOCYC:EG11223,GeneID:948463;Name=argH;gbkey=Gene;gene=argH;gene_biotype=protein_coding;gene_synonym=ECK3951;locus_tag=b3960","ECK3951","b3960","948463",NA,"gene-b3960","Gene","protein_coding","argH","argininosuccinate lyase","ECK3951"
"4041","NC_000913.3","RefSeq","gene",4158278,4158394,".","-",".","ID=gene-b4458;Dbxref=ASAP:ABE-0047276,ECOCYC:EG31116,GeneID:2847701;Name=oxyS;gbkey=Gene;gene=oxyS;gene_biotype=ncRNA;gene_synonym=ECK3952;locus_tag=b4458","ECK3952","b4458","2847701",NA,"gene-b4458","Gene","ncRNA","oxyS","small regulatory RNA OxyS","ECK3952"
"4042","NC_000913.3","RefSeq","gene",4158490,4159407,".","+",".","ID=gene-b3961;Dbxref=ASAP:ABE-0012973,ECOCYC:EG10681,GeneID:948462;Name=oxyR;gbkey=Gene;gene=oxyR;gene_biotype=protein_coding;gene_synonym=ECK3953,momR,mor;locus_tag=b3961","ECK3953,momR,mor","b3961","948462",NA,"gene-b3961","Gene","protein_coding","oxyR","DNA-binding transcriptional dual regulator OxyR","ECK3953"
"4043","NC_000913.3","RefSeq","gene",4159390,4160790,".","-",".","ID=gene-b3962;Dbxref=ASAP:ABE-0012975,ECOCYC:EG11428,GeneID:948461;Name=sthA;gbkey=Gene;gene=sthA;gene_biotype=protein_coding;gene_synonym=ECK3954,sth,udhA;locus_tag=b3962","ECK3954,sth,udhA","b3962","948461",NA,"gene-b3962","Gene","protein_coding","sthA","soluble pyridine nucleotide transhydrogenase","ECK3954"
"4044","NC_000913.3","RefSeq","gene",4161067,4161771,".","+",".","ID=gene-b3963;Dbxref=ASAP:ABE-0012979,ECOCYC:EG11394,GeneID:948460;Name=fabR;gbkey=Gene;gene=fabR;gene_biotype=protein_coding;gene_synonym=ECK3955,yijC;locus_tag=b3963","ECK3955,yijC","b3963","948460",NA,"gene-b3963","Gene","protein_coding","fabR","DNA-binding transcriptional repressor FabR","ECK3955"
"4045","NC_000913.3","RefSeq","gene",4161771,4162130,".","+",".","ID=gene-b3964;Dbxref=ASAP:ABE-0012981,ECOCYC:EG11395,GeneID:948459;Name=yijD;gbkey=Gene;gene=yijD;gene_biotype=protein_coding;gene_synonym=ECK3956;locus_tag=b3964","ECK3956","b3964","948459",NA,"gene-b3964","Gene","protein_coding","yijD","DUF1422 domain-containing inner membrane protein YijD","ECK3956"
"4046","NC_000913.3","RefSeq","gene",4162170,4163270,".","-",".","ID=gene-b3965;Dbxref=ASAP:ABE-0012983,ECOCYC:EG11022,GeneID:947143;Name=trmA;gbkey=Gene;gene=trmA;gene_biotype=protein_coding;gene_synonym=ECK3957,rT,rumT;locus_tag=b3965","ECK3957,rT,rumT","b3965","947143",NA,"gene-b3965","Gene","protein_coding","trmA","tRNA m(5)U54 methyltransferase","ECK3957"
"4047","NC_000913.3","RefSeq","gene",4163639,4165483,".","+",".","ID=gene-b3966;Dbxref=ASAP:ABE-0012987,ECOCYC:EG10126,GeneID:948468;Name=btuB;gbkey=Gene;gene=btuB;gene_biotype=protein_coding;gene_synonym=bfe,cer,ECK3958;locus_tag=b3966","bfe,cer,ECK3958","b3966","948468",NA,"gene-b3966","Gene","protein_coding","btuB","cobalamin outer membrane transporter","ECK3958"
"4048","NC_000913.3","RefSeq","gene",4165428,4166285,".","+",".","ID=gene-b3967;Dbxref=ASAP:ABE-0012989,ECOCYC:EG11204,GeneID:948467;Name=murI;gbkey=Gene;gene=murI;gene_biotype=protein_coding;gene_synonym=dga,ECK3959,glr,yijA;locus_tag=b3967","dga,ECK3959,glr,yijA","b3967","948467",NA,"gene-b3967","Gene","protein_coding","murI","glutamate racemase","ECK3959"
"4049","NC_000913.3","RefSeq","gene",4166659,4168200,".","+",".","ID=gene-b3968;Dbxref=ASAP:ABE-0012991,ECOCYC:EG30085,GeneID:948466;Name=rrsB;gbkey=Gene;gene=rrsB;gene_biotype=rRNA;gene_synonym=ECK3960;locus_tag=b3968","ECK3960","b3968","948466",NA,"gene-b3968","Gene","rRNA","rrsB","16S ribosomal RNA","ECK3960"
"4050","NC_000913.3","RefSeq","gene",4168372,4168447,".","+",".","ID=gene-b3969;Dbxref=ASAP:ABE-0012993,ECOCYC:EG30032,GeneID:948465;Name=gltT;gbkey=Gene;gene=gltT;gene_biotype=tRNA;gene_synonym=ECK3961,tgtB;locus_tag=b3969","ECK3961,tgtB","b3969","948465",NA,"gene-b3969","Gene","tRNA","gltT","tRNA-Glu","ECK3961"
"4051","NC_000913.3","RefSeq","gene",4168641,4171544,".","+",".","ID=gene-b3970;Dbxref=ASAP:ABE-0012995,ECOCYC:EG30078,GeneID:948473;Name=rrlB;gbkey=Gene;gene=rrlB;gene_biotype=rRNA;gene_synonym=ECK3962;locus_tag=b3970","ECK3962","b3970","948473",NA,"gene-b3970","Gene","rRNA","rrlB","23S ribosomal RNA","ECK3962"
"4052","NC_000913.3","RefSeq","gene",4171637,4171756,".","+",".","ID=gene-b3971;Dbxref=ASAP:ABE-0012997,ECOCYC:EG30071,GeneID:948471;Name=rrfB;gbkey=Gene;gene=rrfB;gene_biotype=rRNA;gene_synonym=ECK3963;locus_tag=b3971","ECK3963","b3971","948471",NA,"gene-b3971","Gene","rRNA","rrfB","5S ribosomal RNA","ECK3963"
"4053","NC_000913.3","RefSeq","gene",4172057,4173085,".","+",".","ID=gene-b3972;Dbxref=ASAP:ABE-0012999,ECOCYC:EG11205,GeneID:948470;Name=murB;gbkey=Gene;gene=murB;gene_biotype=protein_coding;gene_synonym=ECK3964,yijB;locus_tag=b3972","ECK3964,yijB","b3972","948470",NA,"gene-b3972","Gene","protein_coding","murB","UDP-N-acetylenolpyruvoylglucosamine reductase","ECK3964"
"4054","NC_000913.3","RefSeq","gene",4173082,4174047,".","+",".","ID=gene-b3973;Dbxref=ASAP:ABE-0013001,ECOCYC:EG10123,GeneID:948469;Name=birA;gbkey=Gene;gene=birA;gene_biotype=protein_coding;gene_synonym=bioR,dhbB,ECK3965;locus_tag=b3973","bioR,dhbB,ECK3965","b3973","948469",NA,"gene-b3973","Gene","protein_coding","birA","DNA-binding transcriptional repressor/biotin-[acetyl-CoA-carboxylase] ligase BirA","ECK3965"
"4055","NC_000913.3","RefSeq","gene",4174076,4175026,".","-",".","ID=gene-b3974;Dbxref=ASAP:ABE-0013003,ECOCYC:EG10922,GeneID:948479;Name=coaA;gbkey=Gene;gene=coaA;gene_biotype=protein_coding;gene_synonym=ECK3966,panK,rts,ts-9;locus_tag=b3974","ECK3966,panK,rts,ts-9","b3974","948479",NA,"gene-b3974","Gene","protein_coding","coaA","pantothenate kinase","ECK3966"
"4056","NC_000913.3","RefSeq","gene",4175388,4175463,".","+",".","ID=gene-b3976;Dbxref=ASAP:ABE-0013011,ECOCYC:EG30102,GeneID:948476;Name=thrU;gbkey=Gene;gene=thrU;gene_biotype=tRNA;gene_synonym=ECK3967;locus_tag=b3976","ECK3967","b3976","948476",NA,"gene-b3976","Gene","tRNA","thrU","tRNA-Thr","ECK3967"
"4057","NC_000913.3","RefSeq","gene",4175472,4175556,".","+",".","ID=gene-b3977;Dbxref=ASAP:ABE-0013013,ECOCYC:EG30107,GeneID:948474;Name=tyrU;gbkey=Gene;gene=tyrU;gene_biotype=tRNA;gene_synonym=ECK3968,sup15B,supM,supZ;locus_tag=b3977","ECK3968,sup15B,supM,supZ","b3977","948474",NA,"gene-b3977","Gene","tRNA","tyrU","tRNA-Tyr","ECK3968"
"4058","NC_000913.3","RefSeq","gene",4175673,4175747,".","+",".","ID=gene-b3978;Dbxref=ASAP:ABE-0013016,ECOCYC:EG30036,GeneID:948481;Name=glyT;gbkey=Gene;gene=glyT;gene_biotype=tRNA;gene_synonym=ECK3969,sumA,sup15B,supA36;locus_tag=b3978","ECK3969,sumA,sup15B,supA36","b3978","948481",NA,"gene-b3978","Gene","tRNA","glyT","tRNA-Gly","ECK3969"
"4059","NC_000913.3","RefSeq","gene",4175754,4175829,".","+",".","ID=gene-b3979;Dbxref=ASAP:ABE-0013018,ECOCYC:EG30101,GeneID:948480;Name=thrT;gbkey=Gene;gene=thrT;gene_biotype=tRNA;gene_synonym=ECK3970;locus_tag=b3979","ECK3970","b3979","948480",NA,"gene-b3979","Gene","tRNA","thrT","tRNA-Thr","ECK3970"
"4060","NC_000913.3","RefSeq","gene",4175944,4177128,".","+",".","ID=gene-b3980;Dbxref=ASAP:ABE-0013020,ECOCYC:EG11037,GeneID:948482;Name=tufB;gbkey=Gene;gene=tufB;gene_biotype=protein_coding;gene_synonym=ECK3971,kirT,pulT;locus_tag=b3980","ECK3971,kirT,pulT","b3980","948482",NA,"gene-b3980","Gene","protein_coding","tufB","translation elongation factor Tu 2","ECK3971"
"4061","NC_000913.3","RefSeq","gene",4177358,4177741,".","+",".","ID=gene-b3981;Dbxref=ASAP:ABE-0013023,ECOCYC:EG10939,GeneID:948486;Name=secE;gbkey=Gene;gene=secE;gene_biotype=protein_coding;gene_synonym=ECK3972,mbrC,prlG;locus_tag=b3981","ECK3972,mbrC,prlG","b3981","948486",NA,"gene-b3981","Gene","protein_coding","secE","Sec translocon subunit SecE","ECK3972"
"4062","NC_000913.3","RefSeq","gene",4177743,4178288,".","+",".","ID=gene-b3982;Dbxref=ASAP:ABE-0013026,ECOCYC:EG10667,GeneID:948485;Name=nusG;gbkey=Gene;gene=nusG;gene_biotype=protein_coding;gene_synonym=ECK3973;locus_tag=b3982","ECK3973","b3982","948485",NA,"gene-b3982","Gene","protein_coding","nusG","transcription termination/antitermination factor NusG","ECK3973"
"4063","NC_000913.3","RefSeq","gene",4178447,4178875,".","+",".","ID=gene-b3983;Dbxref=ASAP:ABE-0013029,ECOCYC:EG10872,GeneID:948484;Name=rplK;gbkey=Gene;gene=rplK;gene_biotype=protein_coding;gene_synonym=ECK3974,relC;locus_tag=b3983","ECK3974,relC","b3983","948484",NA,"gene-b3983","Gene","protein_coding","rplK","50S ribosomal subunit protein L11","ECK3974"
"4064","NC_000913.3","RefSeq","gene",4178879,4179583,".","+",".","ID=gene-b3984;Dbxref=ASAP:ABE-0013031,ECOCYC:EG10864,GeneID:948483;Name=rplA;gbkey=Gene;gene=rplA;gene_biotype=protein_coding;gene_synonym=ECK3975,rpy;locus_tag=b3984","ECK3975,rpy","b3984","948483",NA,"gene-b3984","Gene","protein_coding","rplA","50S ribosomal subunit protein L1","ECK3975"
"4065","NC_000913.3","RefSeq","gene",4179996,4180493,".","+",".","ID=gene-b3985;Dbxref=ASAP:ABE-0013035,ECOCYC:EG10871,GeneID:948490;Name=rplJ;gbkey=Gene;gene=rplJ;gene_biotype=protein_coding;gene_synonym=ECK3976;locus_tag=b3985","ECK3976","b3985","948490",NA,"gene-b3985","Gene","protein_coding","rplJ","50S ribosomal subunit protein L10","ECK3976"
"4066","NC_000913.3","RefSeq","gene",4180560,4180925,".","+",".","ID=gene-b3986;Dbxref=ASAP:ABE-0013038,ECOCYC:EG10873,GeneID:948489;Name=rplL;gbkey=Gene;gene=rplL;gene_biotype=protein_coding;gene_synonym=ECK3977;locus_tag=b3986","ECK3977","b3986","948489",NA,"gene-b3986","Gene","protein_coding","rplL","50S ribosomal subunit protein L12","ECK3977"
"4067","NC_000913.3","RefSeq","gene",4181245,4185273,".","+",".","ID=gene-b3987;Dbxref=ASAP:ABE-0013041,ECOCYC:EG10894,GeneID:948488;Name=rpoB;gbkey=Gene;gene=rpoB;gene_biotype=protein_coding;gene_synonym=ECK3978,ftsR,groN,nitB,rif,ron,sdgB,stl,stv,tabD;locus_tag=b3987","ECK3978,ftsR,groN,nitB,rif,ron,sdgB,stl,stv,tabD","b3987","948488",NA,"gene-b3987","Gene","protein_coding","rpoB","RNA polymerase subunit beta","ECK3978"
"4068","NC_000913.3","RefSeq","gene",4185350,4189573,".","+",".","ID=gene-b3988;Dbxref=ASAP:ABE-0013043,ECOCYC:EG10895,GeneID:948487;Name=rpoC;gbkey=Gene;gene=rpoC;gene_biotype=protein_coding;gene_synonym=ECK3979,tabB;locus_tag=b3988","ECK3979,tabB","b3988","948487",NA,"gene-b3988","Gene","protein_coding","rpoC","RNA polymerase subunit beta'","ECK3979"
"4069","NC_000913.3","RefSeq","gene",4189786,4190325,".","+",".","ID=gene-b3989;Dbxref=ASAP:ABE-0013046,ECOCYC:EG11429,GeneID:948495;Name=yjaZ;gbkey=Gene;gene=yjaZ;gene_biotype=protein_coding;gene_synonym=ECK3980,htrC;locus_tag=b3989","ECK3980,htrC","b3989","948495",NA,"gene-b3989","Gene","protein_coding","yjaZ","protein YjaZ","ECK3980"
"4070","NC_000913.3","RefSeq","gene",4190327,4190487,".","-",".","ID=gene-b4691;Dbxref=ECOCYC:G0-9388,GeneID:7751646;Name=sroH;gbkey=Gene;gene=sroH;gene_biotype=ncRNA;gene_synonym=ECK4505;locus_tag=b4691","ECK4505","b4691","7751646",NA,"gene-b4691","Gene","ncRNA","sroH","small RNA SroH","ECK4505"
"4071","NC_000913.3","RefSeq","gene",4190735,4191868,".","-",".","ID=gene-b3990;Dbxref=ASAP:ABE-0013048,ECOCYC:EG11590,GeneID:948494;Name=thiH;gbkey=Gene;gene=thiH;gene_biotype=protein_coding;gene_synonym=ECK3981,thiB;locus_tag=b3990","ECK3981,thiB","b3990","948494",NA,"gene-b3990","Gene","protein_coding","thiH","2-iminoacetate synthase","ECK3981"
"4072","NC_000913.3","RefSeq","gene",4191865,4192635,".","-",".","ID=gene-b3991;Dbxref=ASAP:ABE-0013050,ECOCYC:EG11589,GeneID:948493;Name=thiG;gbkey=Gene;gene=thiG;gene_biotype=protein_coding;gene_synonym=ECK3982,thiB;locus_tag=b3991","ECK3982,thiB","b3991","948493",NA,"gene-b3991","Gene","protein_coding","thiG","1-deoxy-D-xylulose 5-phosphate:thiol sulfurtransferase","ECK3982"
"4073","NC_000913.3","RefSeq","gene",4192637,4192837,".","-",".","ID=gene-b4407;Dbxref=ASAP:ABE-0023907,ECOCYC:G1,GeneID:2847702;Name=thiS;gbkey=Gene;gene=thiS;gene_biotype=protein_coding;gene_synonym=ECK3983,thiG1;locus_tag=b4407","ECK3983,thiG1","b4407","2847702",NA,"gene-b4407","Gene","protein_coding","thiS","sulfur carrier protein ThiS","ECK3983"
"4074","NC_000913.3","RefSeq","gene",4192821,4193576,".","-",".","ID=gene-b3992;Dbxref=ASAP:ABE-0013053,ECOCYC:EG11587,GeneID:948500;Name=thiF;gbkey=Gene;gene=thiF;gene_biotype=protein_coding;gene_synonym=ECK3984,thiA;locus_tag=b3992","ECK3984,thiA","b3992","948500",NA,"gene-b3992","Gene","protein_coding","thiF","sulfur carrier protein ThiS adenylyltransferase","ECK3984"
"4075","NC_000913.3","RefSeq","gene",4193569,4194204,".","-",".","ID=gene-b3993;Dbxref=ASAP:ABE-0013055,ECOCYC:EG11586,GeneID:948491;Name=thiE;gbkey=Gene;gene=thiE;gene_biotype=protein_coding;gene_synonym=ECK3985,thiA;locus_tag=b3993","ECK3985,thiA","b3993","948491",NA,"gene-b3993","Gene","protein_coding","thiE","thiamine phosphate synthase","ECK3985"
"4076","NC_000913.3","RefSeq","gene",4194204,4196099,".","-",".","ID=gene-b3994;Dbxref=ASAP:ABE-0013057,ECOCYC:EG11585,GeneID:948492;Name=thiC;gbkey=Gene;gene=thiC;gene_biotype=protein_coding;gene_synonym=ECK3986;locus_tag=b3994","ECK3986","b3994","948492",NA,"gene-b3994","Gene","protein_coding","thiC","phosphomethylpyrimidine synthase","ECK3986"
"4077","NC_000913.3","RefSeq","gene",4196332,4196808,".","-",".","ID=gene-b3995;Dbxref=ASAP:ABE-0013059,ECOCYC:EG11738,GeneID:948496;Name=rsd;gbkey=Gene;gene=rsd;gene_biotype=protein_coding;gene_synonym=ECK3987,yjaE;locus_tag=b3995","ECK3987,yjaE","b3995","948496",NA,"gene-b3995","Gene","protein_coding","rsd","regulator of sigma D","ECK3987"
"4078","NC_000913.3","RefSeq","gene",4196903,4197676,".","+",".","ID=gene-b3996;Dbxref=ASAP:ABE-0013063,ECOCYC:EG11702,GeneID:948498;Name=nudC;gbkey=Gene;gene=nudC;gene_biotype=protein_coding;gene_synonym=ECK3988,yjaD;locus_tag=b3996","ECK3988,yjaD","b3996","948498",NA,"gene-b3996","Gene","protein_coding","nudC","RNA decapping hydrolase","ECK3988"
"4079","NC_000913.3","RefSeq","gene",4197716,4198780,".","+",".","ID=gene-b3997;Dbxref=ASAP:ABE-0013066,ECOCYC:EG11543,GeneID:948497;Name=hemE;gbkey=Gene;gene=hemE;gene_biotype=protein_coding;gene_synonym=ECK3989;locus_tag=b3997","ECK3989","b3997","948497",NA,"gene-b3997","Gene","protein_coding","hemE","uroporphyrinogen decarboxylase","ECK3989"
"4080","NC_000913.3","RefSeq","gene",4198790,4199461,".","+",".","ID=gene-b3998;Dbxref=ECOCYC:EG11915,GeneID:948502;Name=nfi;gbkey=Gene;gene=nfi;gene_biotype=protein_coding;gene_synonym=ECK3990,yjaF;locus_tag=b3998","ECK3990,yjaF","b3998","948502",NA,"gene-b3998","Gene","protein_coding","nfi","endonuclease V","ECK3990"
"4081","NC_000913.3","RefSeq","gene",4199504,4200094,".","+",".","ID=gene-b3999;Dbxref=ASAP:ABE-0013070,ECOCYC:EG11916,GeneID:948501;Name=yjaG;gbkey=Gene;gene=yjaG;gene_biotype=protein_coding;gene_synonym=ECK3991;locus_tag=b3999","ECK3991","b3999","948501",NA,"gene-b3999","Gene","protein_coding","yjaG","DUF416 domain-containing protein YjaG","ECK3991"
"4082","NC_000913.3","RefSeq","gene",4200281,4200553,".","+",".","ID=gene-b4000;Dbxref=ASAP:ABE-0013077,ECOCYC:EG10466,GeneID:948499;Name=hupA;gbkey=Gene;gene=hupA;gene_biotype=protein_coding;gene_synonym=ECK3992;locus_tag=b4000","ECK3992","b4000","948499",NA,"gene-b4000","Gene","protein_coding","hupA","DNA-binding protein HU-alpha","ECK3992"
"4083","NC_000913.3","RefSeq","gene",4200566,4201261,".","+",".","ID=gene-b4001;Dbxref=ASAP:ABE-0013079,ECOCYC:EG11917,GeneID:948508;Name=yjaH;gbkey=Gene;gene=yjaH;gene_biotype=protein_coding;gene_synonym=ECK3993;locus_tag=b4001","ECK3993","b4001","948508",NA,"gene-b4001","Gene","protein_coding","yjaH","DUF1481 domain-containing protein YjaH","ECK3993"
"4084","NC_000913.3","RefSeq","gene",4201263,4201688,".","-",".","ID=gene-b4002;Dbxref=ASAP:ABE-0013081,ECOCYC:EG11918,GeneID:948507;Name=zraP;gbkey=Gene;gene=zraP;gene_biotype=protein_coding;gene_synonym=ECK3994,yjaI,zra;locus_tag=b4002","ECK3994,yjaI,zra","b4002","948507",NA,"gene-b4002","Gene","protein_coding","zraP","signaling pathway modulator ZraP","ECK3994"
"4085","NC_000913.3","RefSeq","gene",4201926,4203323,".","+",".","ID=gene-b4003;Dbxref=ASAP:ABE-0013088,ECOCYC:EG10008,GeneID:948506;Name=zraS;gbkey=Gene;gene=zraS;gene_biotype=protein_coding;gene_synonym=ECK3995,hydH;locus_tag=b4003","ECK3995,hydH","b4003","948506",NA,"gene-b4003","Gene","protein_coding","zraS","sensor histidine kinase ZraS","ECK3995"
"4086","NC_000913.3","RefSeq","gene",4203320,4204645,".","+",".","ID=gene-b4004;Dbxref=ASAP:ABE-0013093,ECOCYC:EG10482,GeneID:948505;Name=zraR;gbkey=Gene;gene=zraR;gene_biotype=protein_coding;gene_synonym=ECK3996,hydG;locus_tag=b4004","ECK3996,hydG","b4004","948505",NA,"gene-b4004","Gene","protein_coding","zraR","DNA-binding transcriptional activator ZraR","ECK3996"
"4087","NC_000913.3","RefSeq","gene",4204642,4205931,".","-",".","ID=gene-b4005;Dbxref=ASAP:ABE-0013095,ECOCYC:EG10792,GeneID:948504;Name=purD;gbkey=Gene;gene=purD;gene_biotype=protein_coding;gene_synonym=adth,adth(a),ECK3997;locus_tag=b4005","adth,adth(a),ECK3997","b4005","948504",NA,"gene-b4005","Gene","protein_coding","purD","phosphoribosylamine--glycine ligase","ECK3997"
"4088","NC_000913.3","RefSeq","gene",4205943,4207532,".","-",".","ID=gene-b4006;Dbxref=ASAP:ABE-0013097,ECOCYC:EG10795,GeneID:948503;Name=purH;gbkey=Gene;gene=purH;gene_biotype=protein_coding;gene_synonym=ECK3998;locus_tag=b4006","ECK3998","b4006","948503",NA,"gene-b4006","Gene","protein_coding","purH","bifunctional AICAR transformylase/IMP cyclohydrolase","ECK3998"
"4089","NC_000913.3","RefSeq","gene",4208147,4209688,".","+",".","ID=gene-b4007;Dbxref=ASAP:ABE-0013103,ECOCYC:EG30088,GeneID:948511;Name=rrsE;gbkey=Gene;gene=rrsE;gene_biotype=rRNA;gene_synonym=ECK3999;locus_tag=b4007","ECK3999","b4007","948511",NA,"gene-b4007","Gene","rRNA","rrsE","16S ribosomal RNA","ECK3999"
"4090","NC_000913.3","RefSeq","gene",4209774,4209849,".","+",".","ID=gene-b4008;Dbxref=ASAP:ABE-0013105,ECOCYC:EG30034,GeneID:948510;Name=gltV;gbkey=Gene;gene=gltV;gene_biotype=tRNA;gene_synonym=ECK4000,tgtE;locus_tag=b4008","ECK4000,tgtE","b4008","948510",NA,"gene-b4008","Gene","tRNA","gltV","tRNA-Glu","ECK4000"
"4091","NC_000913.3","RefSeq","gene",4210043,4212946,".","+",".","ID=gene-b4009;Dbxref=ASAP:ABE-0013107,ECOCYC:EG30081,GeneID:948509;Name=rrlE;gbkey=Gene;gene=rrlE;gene_biotype=rRNA;gene_synonym=ECK4001;locus_tag=b4009","ECK4001","b4009","948509",NA,"gene-b4009","Gene","rRNA","rrlE","23S ribosomal RNA","ECK4001"
"4092","NC_000913.3","RefSeq","gene",4213040,4213159,".","+",".","ID=gene-b4010;Dbxref=ASAP:ABE-0013109,ECOCYC:EG30074,GeneID:948516;Name=rrfE;gbkey=Gene;gene=rrfE;gene_biotype=rRNA;gene_synonym=ECK4002;locus_tag=b4010","ECK4002","b4010","948516",NA,"gene-b4010","Gene","rRNA","rrfE","5S ribosomal RNA","ECK4002"
"4093","NC_000913.3","RefSeq","gene",4213234,4213617,".","+",".","ID=gene-b4011;Dbxref=ASAP:ABE-0013112,ECOCYC:EG11206,GeneID:948515;Name=yjaA;gbkey=Gene;gene=yjaA;gene_biotype=protein_coding;gene_synonym=ECK4003;locus_tag=b4011","ECK4003","b4011","948515",NA,"gene-b4011","Gene","protein_coding","yjaA","stress response protein","ECK4003"
"4094","NC_000913.3","RefSeq","gene",4213680,4214123,".","-",".","ID=gene-b4012;Dbxref=ASAP:ABE-0013114,ECOCYC:EG11207,GeneID:948514;Name=yjaB;gbkey=Gene;gene=yjaB;gene_biotype=protein_coding;gene_synonym=ECK4004;locus_tag=b4012","ECK4004","b4012","948514",NA,"gene-b4012","Gene","protein_coding","yjaB","peptidyl-lysine N-acetyltransferase YjaB","ECK4004"
"4095","NC_000913.3","RefSeq","gene",4214280,4215209,".","+",".","ID=gene-b4013;Dbxref=ASAP:ABE-0013121,ECOCYC:EG10581,GeneID:948513;Name=metA;gbkey=Gene;gene=metA;gene_biotype=protein_coding;gene_synonym=ECK4005;locus_tag=b4013","ECK4005","b4013","948513",NA,"gene-b4013","Gene","protein_coding","metA","homoserine O-succinyltransferase","ECK4005"
"4096","NC_000913.3","RefSeq","gene",4215478,4217079,".","+",".","ID=gene-b4014;Dbxref=ASAP:ABE-0013125,ECOCYC:EG10023,GeneID:948512;Name=aceB;gbkey=Gene;gene=aceB;gene_biotype=protein_coding;gene_synonym=ECK4006,mas;locus_tag=b4014","ECK4006,mas","b4014","948512",NA,"gene-b4014","Gene","protein_coding","aceB","malate synthase A","ECK4006"
"4097","NC_000913.3","RefSeq","gene",4217109,4218413,".","+",".","ID=gene-b4015;Dbxref=ASAP:ABE-0013128,ECOCYC:EG10022,GeneID:948517;Name=aceA;gbkey=Gene;gene=aceA;gene_biotype=protein_coding;gene_synonym=ECK4007,icl;locus_tag=b4015","ECK4007,icl","b4015","948517",NA,"gene-b4015","Gene","protein_coding","aceA","isocitrate lyase","ECK4007"
"4098","NC_000913.3","RefSeq","gene",4218596,4220332,".","+",".","ID=gene-b4016;Dbxref=ASAP:ABE-0013131,ECOCYC:EG10026,GeneID:944797;Name=aceK;gbkey=Gene;gene=aceK;gene_biotype=protein_coding;gene_synonym=ECK4008;locus_tag=b4016","ECK4008","b4016","944797",NA,"gene-b4016","Gene","protein_coding","aceK","isocitrate dehydrogenase kinase/phosphatase","ECK4008"
"4099","NC_000913.3","RefSeq","gene",4218879,4218963,".","+",".","ID=gene-b4830;Dbxref=ECOCYC:G0-17105,GeneID:71004576;Name=aceK-int;gbkey=Gene;gene=aceK-int;gene_biotype=ncRNA;gene_synonym=ECK4687;locus_tag=b4830","ECK4687","b4830","71004576",NA,"gene-b4830","Gene","ncRNA","aceK-int","small RNA AceK-int","ECK4687"
"4100","NC_000913.3","RefSeq","gene",4220301,4222487,".","-",".","ID=gene-b4017;Dbxref=ASAP:ABE-0013133,ECOCYC:EG11208,GeneID:944933;Name=arpA;gbkey=Gene;gene=arpA;gene_biotype=protein_coding;gene_synonym=arp,ECK4009,yjaC;locus_tag=b4017","arp,ECK4009,yjaC","b4017","944933",NA,"gene-b4017","Gene","protein_coding","arpA","regulator of acetyl CoA synthetase","ECK4009"
