Start	End	Biotype	Strand	Name	Locus_tag	Product	ECKnb
3894652	3895218	protein_coding	D	yieF	b3713		ECK3706
3895272	3896609	protein_coding	C	adeP	b3714		ECK3707
3896774	3897439	protein_coding	D	yieH	b3715		ECK3708
3897506	3897973	protein_coding	D	cbrB	b3716		ECK3709
3898022	3898609	protein_coding	D	cbrC	b3717		ECK3710
3898671	3899393	protein_coding	C	yieK	b3718		ECK3711
3899408	3900577	protein_coding	C	yieL	b3719		ECK3712
3900604	3902220	protein_coding	C	bglH	b3720		ECK3713
3902289	3903701	protein_coding	C	bglB	b3721		ECK3714
3903720	3905597	protein_coding	C	bglF	b3722		ECK3715
3905731	3906567	protein_coding	C	bglG	b3723		ECK3716
3906853	3907578	protein_coding	C	phoU	b3724		ECK3717
3907593	3908366	protein_coding	C	pstB	b3725		ECK3718
3908549	3909439	protein_coding	C	pstA	b3726		ECK3719
3909439	3910398	protein_coding	C	pstC	b3727		ECK3720
3910485	3911525	protein_coding	C	pstS	b3728		ECK3721
3911839	3913668	protein_coding	C	glmS	b3729		ECK3722
3913830	3915200	protein_coding	C	glmU	b3730		ECK3723
3915553	3915972	protein_coding	C	atpC	b3731		ECK3724
3915993	3917375	protein_coding	C	atpD	b3732		ECK3725
3917402	3918265	protein_coding	C	atpG	b3733		ECK3726
3918316	3919857	protein_coding	C	atpA	b3734		ECK3727
3919870	3920403	protein_coding	C	atpH	b3735		ECK3728
3920418	3920888	protein_coding	C	atpF	b3736		ECK3729
3920950	3921189	protein_coding	C	atpE	b3737		ECK3730
3921236	3922051	protein_coding	C	atpB	b3738		ECK3731
3922060	3922440	protein_coding	C	atpI	b3739		ECK3732
3923057	3923680	protein_coding	C	rsmG	b3740		ECK3733
3923744	3925633	protein_coding	C	mnmG	b3741		ECK3734
3926012	3926455	protein_coding	C	mioC	b3742		ECK3736
3926545	3927003	protein_coding	C	asnC	b3743		ECK3737
3927155	3928147	protein_coding	D	asnA	b3744		ECK3738
3928152	3929603	protein_coding	C	viaA	b3745		ECK3739
3929597	3931093	protein_coding	C	ravA	b3746		ECK3740
3931316	3933184	protein_coding	D	kup	b3747		ECK3741
3933351	3933770	protein_coding	D	rbsD	b3748		ECK3742
3933778	3935283	protein_coding	D	rbsA	b3749		ECK3743
3935288	3936253	protein_coding	D	rbsC	b3750		ECK3744
3936278	3937168	protein_coding	D	rbsB	b3751		ECK3745
3937045	3937278	ncRNA	D	rbsZ	b4804		ECK4661
3937294	3938223	protein_coding	D	rbsK	b3752		ECK3746
3938227	3939219	protein_coding	D	rbsR	b3753		ECK3747
3939185	3940612	protein_coding	C	hsrA	b3754		ECK3748
3940635	3941327	protein_coding	C	yieP	b3755		ECK3749
3941808	3943349	rRNA	D	rrsC	b3756		ECK3750
3943435	3943510	tRNA	D	gltU	b3757		ECK3751
3943704	3946607	rRNA	D	rrlC	b3758		ECK3752
3946700	3946819	rRNA	D	rrfC	b3759		ECK3753
3946872	3946948	tRNA	D	aspT	b3760		ECK3754
3946957	3947032	tRNA	D	trpT	b3761		ECK3755
3947128	3947967	protein_coding	C	hdfR	b4480		ECK3756
3948086	3948424	protein_coding	D	maoP	b3764		ECK3757
3948449	3949969	protein_coding	C	yifB	b3765		ECK3758
3950322	3950420	protein_coding	D	ilvL	b3766		ECK3759
3950507	3950557	protein_coding	D	ilvX	b4669		ECK4484
3952201	3952464	protein_coding	D	ilvM	b3769		ECK3761
3952484	3953413	protein_coding	D	ilvE	b3770		ECK3762
3953478	3955328	protein_coding	D	ilvD	b3771		ECK3763
3955331	3956875	protein_coding	D	ilvA	b3772		ECK3764
3956927	3957820	protein_coding	C	ilvY	b3773		ECK3765
3957970	3959445	protein_coding	D	ilvC	b3774		ECK3766
3959532	3959813	protein_coding	C	ppiC	b3775		ECK3767
3960677	3962698	protein_coding	D	rep	b3778		ECK3770
3962745	3964229	protein_coding	C	gpp	b3779		ECK3771
3964365	3965630	protein_coding	C	rhlB	b3780		ECK3772
3965761	3966090	protein_coding	D	trxA	b3781		ECK3773
3966231	3966332	protein_coding	D	rhoL	b3782		ECK3774
3966417	3967676	protein_coding	D	rho	b3783		ECK3775
3967916	3969019	protein_coding	D	rfe	b3784		ECK3776
3969031	3970077	protein_coding	D	wzzE	b3785		ECK3777
3970133	3971263	protein_coding	D	wecB	b3786		ECK3778
3971260	3972522	protein_coding	D	wecC	b3787		ECK3779
3972522	3973589	protein_coding	D	rffG	b3788		ECK3780
3973608	3974489	protein_coding	D	rffH	b3789		ECK3781
3974467	3975141	protein_coding	D	rffC	b3790		ECK3782
3975146	3976276	protein_coding	D	wecE	b3791		ECK3783
3976278	3977528	protein_coding	D	wzxE	b3792		ECK3784
3977525	3978604	protein_coding	D	wecF	b4481		ECK3785
3978601	3979953	protein_coding	D	wzyE	b3793		ECK3786
3979956	3980696	protein_coding	D	rffM	b3794		ECK3787
3980887	3982272	protein_coding	D	yifK	b3795		ECK3788
3982375	3982451	tRNA	D	argX	b3796		ECK3789
3982509	3982585	tRNA	D	hisR	b3797		ECK3790
3982606	3982692	tRNA	D	leuT	b3798		ECK3791
3982735	3982811	tRNA	D	proM	b3799		ECK3792
3982958	3984193	protein_coding	D	aslB	b3800		ECK3793
3984352	3986007	protein_coding	C	aslA	b3801		ECK3794
3986432	3986603	ncRNA	D	glmZ	b4456		ECK3795
3986686	3987882	protein_coding	C	hemY	b3802		ECK3796
3987885	3989066	protein_coding	C	hemX	b3803		ECK3797
3989088	3989828	protein_coding	C	hemD	b3804		ECK3798
3989825	3990766	protein_coding	C	hemC	b3805		ECK3799
3991153	3993699	protein_coding	D	cyaA	b3806		ECK3800
3993739	3994059	protein_coding	C	cyaY	b3807		ECK3801
3993850	3994335	protein_coding	D	yzcX	b3808		ECK3802
3994522	3994725	protein_coding	D	yifL	b4558		ECK3803
3994762	3995586	protein_coding	D	dapF	b3809		ECK3804
3995583	3996290	protein_coding	D	yigA	b3810		ECK3805
3996287	3997183	protein_coding	D	xerC	b3811		ECK3806
3997183	3997899	protein_coding	D	yigB	b3812		ECK3807
3997983	4000145	protein_coding	D	uvrD	b3813		ECK3808
4000292	4001056	protein_coding	C	yigE	b4482		ECK3809
4001218	4001274	protein_coding	D	ysgD	b4799		ECK4656
4001426	4002376	protein_coding	D	corA	b3816		ECK3810
4002419	4002799	protein_coding	C	yigF	b3817		ECK3811
4002813	4003193	protein_coding	C	yigG	b3818		ECK3812
4003288	4004178	protein_coding	C	rarD	b3819		ECK3813
4004230	4004697	protein_coding	C	yigI	b3820		ECK3814
4004862	4005731	protein_coding	D	pldA	b3821		ECK3815
4005864	4007693	protein_coding	D	recQ	b3822		ECK3816
4007757	4008377	protein_coding	D	rhtC	b3823		ECK3817
4008439	4009059	protein_coding	C	rhtB	b3824		ECK3818
4009170	4010192	protein_coding	D	pldB	b3825		ECK3819
4010200	4011000	protein_coding	D	yigL	b3826		ECK3820
4011076	4011975	protein_coding	D	bioP	b3827		ECK3821
4011863	4012816	protein_coding	C	metR	b3828		ECK3822
4013053	4015314	protein_coding	D	metE	b3829		ECK3823
4015354	4016169	protein_coding	C	ysgA	b3830		ECK3824
4016431	4017192	protein_coding	D	udp	b3831		ECK3825
4017333	4018760	protein_coding	D	rmuC	b3832		ECK3826
4018855	4019610	protein_coding	D	ubiE	b3833		ECK3827
4019624	4020229	protein_coding	D	ubiJ	b3834		ECK3828
4019978	4020229	ncRNA	D	esrE	b4707		ECK4519
4020226	4021866	protein_coding	D	ubiB	b3835		ECK3829
4021945	4022214	protein_coding	D	tatA	b3836		ECK3830
4022218	4022733	protein_coding	D	tatB	b3838		ECK3831
4022736	4023512	protein_coding	D	tatC	b3839		ECK3832
4023554	4024336	protein_coding	D	tatD	b4483		ECK3833
4024333	4024821	protein_coding	C	rfaH	b3842		ECK3834
4024988	4026481	protein_coding	D	ubiD	b3843		ECK3835
4026527	4027228	protein_coding	D	fre	b3844		ECK3836
4027609	4028772	protein_coding	C	fadA	b3845		ECK3837
4028782	4030971	protein_coding	C	fadB	b3846		ECK3838
4031161	4032492	protein_coding	D	pepQ	b3847		ECK3839
4032492	4033106	protein_coding	D	yigZ	b3848		ECK3840
4033145	4034596	protein_coding	D	trkH	b3849		ECK3841
4034608	4035153	protein_coding	D	hemG	b3850		ECK3842
4035531	4037072	rRNA	D	rrsA	b3851		ECK3843
4037141	4037217	tRNA	D	ileT	b3852		ECK3844
4037260	4037335	tRNA	D	alaT	b3853		ECK3845
4037519	4040423	rRNA	D	rrlA	b3854		ECK3846
4040517	4040636	rRNA	D	rrfA	b3855		ECK3847
4040906	4041433	protein_coding	C	mobB	b3856		ECK3848
4041415	4041999	protein_coding	C	mobA	b3857		ECK3849
4042069	4042338	protein_coding	D	yihD	b3858		ECK3850
4042415	4043401	protein_coding	D	srkA	b3859		ECK3851
4043418	4044044	protein_coding	D	dsbA	b3860		ECK3852
4044199	4045629	protein_coding	D	yihF	b3861		ECK3853
4045670	4046602	protein_coding	C	yihG	b3862		ECK3854
4046966	4049752	protein_coding	D	polA	b3863		ECK3855
4049899	4050009	ncRNA	D	spf	b3864		ECK3856
4050133	4050765	protein_coding	C	yihA	b3865		ECK3857
4051036	4051281	ncRNA	D	csrC	b4457		ECK3858
4051347	4051856	protein_coding	D	yihI	b3866		ECK3859
4052045	4053418	protein_coding	D	hemN	b3867		ECK3860
4053647	4053757	protein_coding	C	yshB	b4686		ECK4501
4053869	4055278	protein_coding	C	glnG	b3868		ECK3861
4055290	4056339	protein_coding	C	glnL	b3869		ECK3862
4056625	4058034	protein_coding	C	glnA	b3870		ECK3863
4058407	4060230	protein_coding	D	bipA	b3871		ECK3864
4060447	4061157	protein_coding	D	yihL	b3872		ECK3865
4061165	4062145	protein_coding	D	yihM	b3873		ECK3866
4062247	4063512	protein_coding	D	yihN	b3874		ECK3867
4063603	4064295	protein_coding	C	ompL	b3875		ECK3868
4064363	4065766	protein_coding	C	yihO	b3876		ECK3869
4065809	4067194	protein_coding	C	yihP	b3877		ECK3870
4067240	4069276	protein_coding	C	yihQ	b3878		ECK3871
4069475	4070401	protein_coding	C	yihR	b3879		ECK3872
4070515	4071756	protein_coding	C	yihS	b3880		ECK3873
4071773	4072651	protein_coding	C	yihT	b3881		ECK3874
4072675	4073571	protein_coding	C	yihU	b3882		ECK3875
4073739	4074635	protein_coding	D	yihV	b3883		ECK3876
4074669	4075454	protein_coding	D	csqR	b3884		ECK3877
4075553	4076152	protein_coding	D	yihX	b3885		ECK3878
4076146	4077018	protein_coding	D	yihY	b3886		ECK3879
4077015	4077452	protein_coding	D	dtd	b3887		ECK3880
4077449	4078438	protein_coding	D	fabY	b3888		ECK3881
4079291	4079509	protein_coding	D	yiiE	b3889		ECK3882
4079751	4079969	protein_coding	D	yiiF	b3890		ECK3883
4080299	4081228	protein_coding	C	fdhE	b3891		ECK3884
4081225	4081860	protein_coding	C	fdoI	b3892		ECK3885
4081857	4082759	protein_coding	C	fdoH	b3893		ECK3886
4082772	4085822	protein_coding	C	fdoG	b3894		ECK3887
4086016	4086849	protein_coding	D	fdhD	b3895		ECK3888
4087002	4088057	protein_coding	D	yiiG	b3896		ECK3889
4088107	4089855	protein_coding	C	frvR	b3897		ECK3890
4089855	4090925	protein_coding	C	frvX	b3898		ECK3891
4090915	4092366	protein_coding	C	frvB	b3899		ECK3892
4092377	4092823	protein_coding	C	frvA	b3900		ECK3893
4093124	4093438	protein_coding	C	rhaM	b3901		ECK3894
4093448	4094272	protein_coding	C	rhaD	b3902		ECK3895
4094723	4095982	protein_coding	C	rhaA	b3903		ECK3896
4095979	4097448	protein_coding	C	rhaB	b3904		ECK3897
4097736	4098572	protein_coding	D	rhaS	b3905		ECK3898
4098646	4099494	protein_coding	D	rhaR	b3906		ECK3899
4099491	4100525	protein_coding	C	rhaT	b3907		ECK3900
4100810	4101430	protein_coding	D	sodA	b3908		ECK3901
4101690	4102673	protein_coding	D	kdgT	b3909		ECK3902
4102822	4103496	protein_coding	D	yiiM	b3910		ECK3903
4103602	4104975	protein_coding	C	cpxA	b3911		ECK3904
4104972	4105670	protein_coding	C	cpxR	b3912		ECK3905
4105820	4106320	protein_coding	D	cpxP	b4484		ECK3906
4106330	4106387	ncRNA	D	cpxQ	b4716		ECK4573
4106469	4107371	protein_coding	D	fieF	b3915		ECK3907
4107552	4108514	protein_coding	D	pfkA	b3916		ECK3908
4108834	4109823	protein_coding	D	sbp	b3917		ECK3909
4109930	4110685	protein_coding	D	cdh	b3918		ECK3910
4110740	4111507	protein_coding	C	tpiA	b3919		ECK3911
4111615	4112214	protein_coding	C	yiiQ	b3920		ECK3912
4112315	4112755	protein_coding	D	yiiR	b3921		ECK3913
4112967	4113266	protein_coding	D	yiiS	b3922		ECK3914
4113293	4113721	protein_coding	D	uspD	b3923		ECK3915
4113726	4114472	protein_coding	C	fpr	b3924		ECK3916
4114569	4115579	protein_coding	C	glpX	b3925		ECK3917
4115714	4117222	protein_coding	C	glpK	b3926		ECK3918
4117245	4118090	protein_coding	C	glpF	b3927		ECK3919
4118515	4118760	protein_coding	D	zapB	b3928		ECK3920
4118845	4119330	protein_coding	C	rraA	b3929		ECK3921
4119423	4120349	protein_coding	C	menA	b3930		ECK3922
4120416	4121747	protein_coding	C	hslU	b3931		ECK3923
4121757	4122287	protein_coding	C	hslV	b3932		ECK3924
4122380	4123339	protein_coding	C	ftsN	b3933		ECK3925
4123431	4124456	protein_coding	C	cytR	b3934		ECK3926
4124612	4126810	protein_coding	C	priA	b3935		ECK3927
4127013	4127225	protein_coding	D	rpmE	b3936		ECK3928
4127286	4127894	protein_coding	C	yiiX	b3937		ECK3929
4128078	4128395	protein_coding	C	metJ	b3938		ECK3930
4128672	4129832	protein_coding	D	metB	b3939		ECK3931
4129835	4132267	protein_coding	D	metL	b3940		ECK3932
4132616	4133506	protein_coding	D	metF	b3941		ECK3933
4133835	4136015	protein_coding	D	katG	b3942		ECK3934
4136108	4137013	protein_coding	D	yijE	b3943		ECK3935
4137040	4137657	protein_coding	C	yijF	b3944		ECK3936
4137932	4139035	protein_coding	C	gldA	b3945		ECK3937
4139046	4139708	protein_coding	C	fsaB	b3946		ECK3938
4139720	4142221	protein_coding	C	ptsA	b3947		ECK3939
4142530	4143609	protein_coding	D	frwC	b3949		ECK3940
4143624	4143944	protein_coding	D	frwB	b3950		ECK3941
4143995	4146292	protein_coding	D	pflD	b3951		ECK3942
4146258	4147136	protein_coding	D	pflC	b3952		ECK3943
4147138	4147479	protein_coding	D	frwD	b3953		ECK3944
4147466	4148317	protein_coding	C	yijO	b3954		ECK3945
4148532	4150265	protein_coding	C	eptC	b3955		ECK3946
4150447	4153098	protein_coding	C	ppc	b3956		ECK3947
4153696	4154847	protein_coding	C	argE	b3957		ECK3948
4155001	4156005	protein_coding	D	argC	b3958		ECK3949
4156013	4156789	protein_coding	D	argB	b3959		ECK3950
4156850	4158223	protein_coding	D	argH	b3960		ECK3951
4158278	4158394	ncRNA	C	oxyS	b4458		ECK3952
4158490	4159407	protein_coding	D	oxyR	b3961		ECK3953
4159390	4160790	protein_coding	C	sthA	b3962		ECK3954
4161067	4161771	protein_coding	D	fabR	b3963		ECK3955
4161771	4162130	protein_coding	D	yijD	b3964		ECK3956
4162170	4163270	protein_coding	C	trmA	b3965		ECK3957
4163639	4165483	protein_coding	D	btuB	b3966		ECK3958
4165428	4166285	protein_coding	D	murI	b3967		ECK3959
4166659	4168200	rRNA	D	rrsB	b3968		ECK3960
4168372	4168447	tRNA	D	gltT	b3969		ECK3961
4168641	4171544	rRNA	D	rrlB	b3970		ECK3962
4171637	4171756	rRNA	D	rrfB	b3971		ECK3963
4172057	4173085	protein_coding	D	murB	b3972		ECK3964
4173082	4174047	protein_coding	D	birA	b3973		ECK3965
4174076	4175026	protein_coding	C	coaA	b3974		ECK3966
4175388	4175463	tRNA	D	thrU	b3976		ECK3967
4175472	4175556	tRNA	D	tyrU	b3977		ECK3968
4175673	4175747	tRNA	D	glyT	b3978		ECK3969
4175754	4175829	tRNA	D	thrT	b3979		ECK3970
4175944	4177128	protein_coding	D	tufB	b3980		ECK3971
4177358	4177741	protein_coding	D	secE	b3981		ECK3972
4177743	4178288	protein_coding	D	nusG	b3982		ECK3973
4178447	4178875	protein_coding	D	rplK	b3983		ECK3974
4178879	4179583	protein_coding	D	rplA	b3984		ECK3975
4179996	4180493	protein_coding	D	rplJ	b3985		ECK3976
4180560	4180925	protein_coding	D	rplL	b3986		ECK3977
4181245	4185273	protein_coding	D	rpoB	b3987		ECK3978
4185350	4189573	protein_coding	D	rpoC	b3988		ECK3979
4189786	4190325	protein_coding	D	yjaZ	b3989		ECK3980
4190327	4190487	ncRNA	C	sroH	b4691		ECK4505
4190735	4191868	protein_coding	C	thiH	b3990		ECK3981
4191865	4192635	protein_coding	C	thiG	b3991		ECK3982
4192637	4192837	protein_coding	C	thiS	b4407		ECK3983
4192821	4193576	protein_coding	C	thiF	b3992		ECK3984
4193569	4194204	protein_coding	C	thiE	b3993		ECK3985
4194204	4196099	protein_coding	C	thiC	b3994		ECK3986
4196332	4196808	protein_coding	C	rsd	b3995		ECK3987
4196903	4197676	protein_coding	D	nudC	b3996		ECK3988
4197716	4198780	protein_coding	D	hemE	b3997		ECK3989
4198790	4199461	protein_coding	D	nfi	b3998		ECK3990
4199504	4200094	protein_coding	D	yjaG	b3999		ECK3991
4200281	4200553	protein_coding	D	hupA	b4000		ECK3992
4200566	4201261	protein_coding	D	yjaH	b4001		ECK3993
4201263	4201688	protein_coding	C	zraP	b4002		ECK3994
4201926	4203323	protein_coding	D	zraS	b4003		ECK3995
4203320	4204645	protein_coding	D	zraR	b4004		ECK3996
4204642	4205931	protein_coding	C	purD	b4005		ECK3997
4205943	4207532	protein_coding	C	purH	b4006		ECK3998
4208147	4209688	rRNA	D	rrsE	b4007		ECK3999
4209774	4209849	tRNA	D	gltV	b4008		ECK4000
4210043	4212946	rRNA	D	rrlE	b4009		ECK4001
4213040	4213159	rRNA	D	rrfE	b4010		ECK4002
4213234	4213617	protein_coding	D	yjaA	b4011		ECK4003
4213680	4214123	protein_coding	C	yjaB	b4012		ECK4004
4214280	4215209	protein_coding	D	metA	b4013		ECK4005
4215478	4217079	protein_coding	D	aceB	b4014		ECK4006
4217109	4218413	protein_coding	D	aceA	b4015		ECK4007
4218596	4220332	protein_coding	D	aceK	b4016		ECK4008
4218879	4218963	ncRNA	D	aceK-int	b4830		ECK4687
4220301	4222487	protein_coding	C	arpA	b4017		ECK4009
4222804	4223628	protein_coding	C	iclR	b4018		ECK4010
4223828	4227511	protein_coding	D	metH	b4019		ECK4011
4227731	4229362	protein_coding	D	yjbB	b4020		ECK4012
4229453	4230142	protein_coding	C	pepE	b4021		ECK4013
4230354	4231226	protein_coding	D	rluF	b4022		ECK4014
4231359	4231631	protein_coding	C	yjbD	b4023		ECK4015
4231884	4233233	protein_coding	C	lysC	b4024		ECK4016
4233758	4235407	protein_coding	D	pgi	b4025		ECK4017
4235906	4236148	protein_coding	D	yjbE	b4026		ECK4018
4236262	4236900	protein_coding	D	yjbF	b4027		ECK4019
4236897	4237634	protein_coding	D	yjbG	b4028		ECK4020
4237634	4239730	protein_coding	D	yjbH	b4029		ECK4021
4239777	4240055	protein_coding	C	yjbT	b4620		ECK4428
4240325	4240735	protein_coding	D	psiE	b4030		ECK4022
4240779	4242254	protein_coding	C	xylE	b4031		ECK4023
4242531	4242633	ncRNA	C	malH	b4807		ECK4664
4242626	4243516	protein_coding	C	malG	b4032		ECK4024
4243531	4245075	protein_coding	C	malF	b4033		ECK4025
4245229	4246419	protein_coding	C	malE	b4034		ECK4026
4246784	4247899	protein_coding	D	malK	b4035		ECK4027
4247971	4249311	protein_coding	D	lamB	b4036		ECK4028
4249554	4250474	protein_coding	D	malM	b4037		ECK4029
4252506	4253003	protein_coding	D	ubiC	b4039		ECK4031
4253016	4253888	protein_coding	D	ubiA	b4040		ECK4032
4254043	4256466	protein_coding	C	plsB	b4041		ECK4033
4256637	4257005	protein_coding	D	dgkA	b4042		ECK4034
4257115	4257723	protein_coding	D	lexA	b4043		ECK4035
4257742	4259121	protein_coding	D	dinF	b4044		ECK4036
4259237	4259446	protein_coding	D	yjbJ	b4045		ECK4037
4259488	4260003	protein_coding	C	zur	b4046		ECK4038
4260321	4260575	protein_coding	D	yjbL	b4047		ECK4039
4260599	4261306	protein_coding	D	yjbM	b4048		ECK4040
4261669	4262706	protein_coding	D	dusA	b4049		ECK4041
4262840	4263082	protein_coding	D	pspG	b4050		ECK4042
4263139	4263249	ncRNA	D	pspH	b4758		ECK4615
4263248	4264231	protein_coding	C	qorA	b4051		ECK4043
4264314	4265729	protein_coding	D	dnaB	b4052		ECK4044
4265782	4266861	protein_coding	D	alr	b4053		ECK4045
4267114	4268307	protein_coding	D	tyrB	b4054		ECK4046
4268809	4269012	protein_coding	C	yjbS	b4621		ECK4429
4269414	4270127	protein_coding	D	aphA	b4055		ECK4047
4270238	4270654	protein_coding	D	yjbQ	b4056		ECK4048
4270658	4271014	protein_coding	D	yjbR	b4057		ECK4049
4271049	4273871	protein_coding	C	uvrA	b4058		ECK4050
4274125	4274661	protein_coding	D	ssb	b4059		ECK4051
4274760	4275041	protein_coding	C	yjcB	b4060		ECK4052
4275471	4277057	protein_coding	D	pdeC	b4061		ECK4053
4277060	4277383	protein_coding	C	soxS	b4062		ECK4054
4277469	4277933	protein_coding	D	soxR	b4063		ECK4055
4277926	4278066	ncRNA	C	ryjA	b4459		ECK4056
4278479	4279828	protein_coding	D	ghxP	b4064		ECK4057
4279980	4281629	protein_coding	D	yjcE	b4065		ECK4058
4281783	4283075	protein_coding	C	yjcF	b4066		ECK4059
4283253	4284902	protein_coding	C	actP	b4067		ECK4060
4284899	4285213	protein_coding	C	yjcH	b4068		ECK4061
4285413	4287371	protein_coding	C	acs	b4069		ECK4062
4287611	4287667	protein_coding	D	ytcB	b4821		ECK4678
4287764	4289200	protein_coding	D	nrfA	b4070		ECK4063
4289245	4289811	protein_coding	D	nrfB	b4071		ECK4064
4289808	4290479	protein_coding	D	nrfC	b4072		ECK4065
4290476	4291432	protein_coding	D	nrfD	b4073		ECK4066
4291512	4293170	protein_coding	D	nrfE	b4074		ECK4067
4293163	4293546	protein_coding	D	nrfF	b4075		ECK4068
4293543	4294139	protein_coding	D	nrfG	b4076		ECK4069
4294481	4295794	protein_coding	D	gltP	b4077		ECK4070
4296436	4297125	protein_coding	C	yjcO	b4078		ECK4071
4297219	4299366	protein_coding	C	fdhF	b4079		ECK4072
4299564	4301030	protein_coding	C	mdtP	b4080		ECK4073
4301027	4303078	protein_coding	C	mdtO	b4081		ECK4074
4303078	4304109	protein_coding	C	mdtN	b4082		ECK4075
4304128	4304403	protein_coding	C	ytcA	b4622		ECK4430
4304612	4306597	protein_coding	C	yjcS	b4083		ECK4076
4306870	4307799	protein_coding	C	alsK	b4084		ECK4077
4307783	4308478	protein_coding	C	alsE	b4085		ECK4078
4308489	4309469	protein_coding	C	alsC	b4086		ECK4079
4309448	4310980	protein_coding	C	alsA	b4087		ECK4080
4311107	4312042	protein_coding	C	alsB	b4088		ECK4081
4312101	4312991	protein_coding	C	alsR	b4089		ECK4082
4313350	4313799	protein_coding	D	rpiB	b4090		ECK4083
4313868	4314197	protein_coding	D	yjdP	b4487		ECK4084
4314344	4315102	protein_coding	C	phnP	b4092		ECK4085
4315104	4315538	protein_coding	C	phnO	b4093		ECK4086
4315525	4316082	protein_coding	C	phnN	b4094		ECK4087
4316082	4317218	protein_coding	C	phnM	b4095		ECK4088
4317215	4317895	protein_coding	C	phnL	b4096		ECK4089
4318006	4318764	protein_coding	C	phnK	b4097		ECK4090
4318761	4319606	protein_coding	C	phnJ	b4098		ECK4091
4319599	4320663	protein_coding	C	phnI	b4099		ECK4092
4320663	4321247	protein_coding	C	phnH	b4100		ECK4093
4321244	4321696	protein_coding	C	phnG	b4101		ECK4094
4321697	4322422	protein_coding	C	phnF	b4102		ECK4095
4323336	4324352	protein_coding	C	phnD	b4105		ECK4098
