gene,locus_tag in MG1655,gene_type,strand,product,HS_LB,E1114_LB,E1167_LB,H120_LB,TA054_LB,TA447_LB,E101_LB,41-1Ti9_LB,TA280_LB,M114_LB,TA249_LB,JJ1886_LB,CFT073_LB,APECO1_LB,UTI89_LB,S88_LB,MG1655_LB,ROAR8_LB,HS_M9,E1114_M9,E1167_M9,H120_M9,TA054_M9,TA447_M9,E101_M9,41-1Ti9_M9,TA280_M9,M114_M9,TA249_M9,ROAR8_M9,JJ1886_M9,MG1655_M9,HS_GMM,E1114_GMM,E1167_GMM,H120_GMM,TA054_GMM,TA447_GMM,E101_GMM,41-1Ti9_GMM,TA280_GMM,M114_GMM,TA249_GMM,ROAR8_GMM,JJ1886_GMM,CFT073_GMM,APECO1_GMM,UTI89_GMM,S88_GMM,MG1655_GMM,median_LB,median_M9,median_GMM
yjfF,b4231,CDS,1,galactofuranose ABC transporter putative membrane subunit YjtF,-0.159331823,-0.715728051,-0.132060227,0.055431504,-0.017845008,-0.024701644,-0.135206186,-0.029131881,0.069350289,-0.11342251,-0.327806878,0.125631183,0.112294659,-0.109036329,-0.146715673,-0.06933868,-0.079461161,0.207163003,-0.225485267,-0.422477667,-0.146635147,-0.046024307,-0.110837648,0.043234196,-0.087098671,-0.031032119,0.138346513,-0.113022472,-0.016136382,0.169124071,-0.045572271,-0.019788736,-0.196019124,-1.448043403,-0.122716084,0.041162,-0.133449776,0.042723703,-0.117375695,0.026097789,0.059184757,-0.136057783,0.251863339,0.211009875,-0.042626485,-0.098254097,-0.098714917,0.278840743,-0.087229236,0.050955132,-0.07439992,-0.045798289,-0.06492786
yjfI,b4181,CDS,1,conserved protein YjfI,0.083079,-0.175648449,0.074126198,0.060006038,-0.119878187,-0.155858462,0.080839765,0.0498559,-0.044826959,-0.031923641,-0.252833194,-0.055790634,0.090279329,-0.038280122,-0.190538281,-0.117051899,-0.023244207,-0.108165402,-0.038832187,0.294985765,0.036284116,0.171689902,0.066989118,-0.082730436,0.001745796,0.094585247,0.179165412,-0.04648769,0.058281398,0.111435964,-0.171449587,0.009264906,0.091662837,0.251735498,-0.003626809,0.346587464,0.071667381,-0.209456268,-0.03675898,0.067092178,0.001818059,0.13867379,0.010241122,0.066225587,0.074668611,-0.235673702,-0.078795811,0.356768736,0.03955523,0.141927273,-0.04155354,0.047282757,0.066658882
yjfJ,b4182,CDS,1,putative transcriptional regulator effector protein,-0.049827652,-0.065617261,0.091213896,0.013239018,-0.037939384,-0.066905078,0.025879442,0.067125786,-0.091149499,-0.134027771,-0.136882419,-0.074878435,0.009527227,-0.082904295,-0.266222401,-0.049280884,-0.081871361,-0.01625633,0.092594564,-0.074602869,-0.06812779,-0.005199222,0.004360774,-0.187197486,-0.103866225,-0.043475138,-0.006336025,-0.11581753,-0.060276372,0.110422685,-0.151250277,-0.08471036,-0.092404549,-0.100964804,-0.028561837,-0.255156714,-0.129090432,-0.13909181,0.153558637,-0.252341255,-0.134677541,-0.315572874,-0.145293419,-0.13062427,-0.046905263,-0.102803255,-0.07714772,-0.422739766,-0.20957018,-0.207270548,-0.057722457,-0.064202081,-0.132650906
yjfK,b4183,CDS,1,conserved protein YjfK,0.159957838,-1.537140752,-0.13795536,0.271950696,0.040999982,-0.255689477,0.141619295,0.135564001,0.156914827,-0.138381796,-0.20220041,-0.122581859,0.042195548,-0.053798686,-0.596173702,-0.119020396,-5.20E-05,-0.082758288,0.27572436,-1.227253931,-0.133039083,0.248935395,0.004166687,-0.134083943,-0.007000376,-0.051391224,-0.018139095,-0.066633018,0.121691629,0.150660698,-0.142792199,0.070426,0.163996433,-1.88333555,-0.191160836,0.161672348,-0.00642431,-0.042879568,0.070592525,0.04825728,0.084677702,-0.118776155,-0.170654742,-0.019372653,-0.102569411,-0.005953292,0.032690432,-0.039785007,-0.170856176,-0.150960886,-0.068278487,-0.012569736,-0.02957883
yjfL,b4184,CDS,1,conserved inner membrane protein YjfL,0.102777001,0.19012888,0.038266784,0.200801789,0.080502617,-0.21010713,-0.024181933,0.14010868,0.12983489,0.030133801,-0.111296906,0.040542675,0.181710288,-0.015026537,-0.169063321,-0.13921811,0.048915072,-0.154097066,-0.073904443,0.06149848,-0.052235191,0.260212756,0.09351642,-0.274857008,-0.050365853,0.053176168,0.139637446,-0.018297253,0.223390329,0.00342895,-0.119484726,-0.054174999,0.051247935,0.110299245,-0.053683444,0.185688006,0.08525819,-0.175489216,-0.110871119,-0.102011204,0.076553057,0.11822168,-0.063586698,0.009748544,-0.097482762,0.105558451,-0.180486413,0.093474359,-0.267062266,0.021523276,0.039404729,-0.007434152,0.01563591
yjfM,b4185,CDS,1,DUF1190 domain-containing protein YjfM,0.025360408,0.316833522,-0.013704634,0.426454527,-0.170240899,-0.154914687,-0.015499894,0.030176464,0.076902672,-0.114750709,-0.16313256,-0.096759553,0.175800283,-0.185246778,0.037124736,0.031954242,-0.03475647,-0.102429964,0.038179892,0.270718865,-0.182799163,0.387214198,-0.124567855,-0.487752073,-0.045895883,-0.057513541,0.047289242,-0.04397311,0.239321204,0.000289215,-0.283139054,0.053461869,0.049963825,0.285584596,-0.069946694,0.300216762,-0.126708732,-0.007773392,-0.051408645,-0.018485856,0.052704327,-0.033963362,-0.071963565,-0.039664701,-0.128179936,0.187495106,-0.243756266,-0.185780155,-0.171515829,-0.054309316,-0.014602264,-0.021841947,-0.045536673
yjfN,b4188,CDS,-1,protease activator,-0.119363668,-0.115424822,-0.03887782,-0.192822614,0.024696603,-0.050200137,0.060734719,0.023790796,-0.082406508,-0.006080012,-0.124874061,-0.10301211,0.0569421,-0.070884943,-0.064704985,-0.086457257,0.004945,-0.165127127,-0.149615978,-0.263485071,-0.180651541,-0.307415054,-0.002659287,-0.32429202,-0.157996976,-0.102763325,0.0663145,0.275459217,-0.024140561,-0.121794772,-0.1224858,-0.130663558,-0.044464439,-0.134645335,-0.034438427,-0.112690819,-0.011201176,0.218118021,0.084953628,0.358911337,-0.139844941,0.003290885,0.0469986,-0.106505209,-0.038753012,0.064812685,-0.110520535,-0.255142279,-0.073795646,-0.015588256,-0.067794964,-0.126574679,-0.03659572
yjfP,b4190,CDS,1,carboxylesterase,-0.117866324,-0.05599642,-0.028468555,-0.185203105,-0.061088903,-0.155358493,0.152171346,-0.069453512,-0.074085365,-0.180890747,0.13002191,-0.119182758,0.056680945,-0.122252043,-0.273641236,-0.12520402,0.080102672,0.053504026,-0.137722754,-0.183242674,-0.087456995,-0.290863109,-0.131455507,-0.268547443,-0.246944117,-0.05577181,-0.072379334,-0.334064857,0.412336329,0.084127585,-0.078568636,0.163173744,-0.026909079,-0.055210793,-0.173342014,-0.241105118,-0.113026597,-0.155140212,0.10877538,-0.188482606,-0.102108454,-0.156431858,-0.094381819,-0.191719448,-0.136938945,-0.051323736,-0.176214404,-0.198214795,-0.169372829,0.061999736,-0.071769439,-0.109456251,-0.146039579
yjfY,b4199,CDS,-1,DUF1471 domain-containing protein YjfY,0.070235868,0.04507953,-0.009924846,-0.031429961,-0.073361238,-0.196697606,0.037833007,0.028120526,0.059141799,-0.000511826,-0.09776717,-0.063869434,0.083679404,-0.065593193,-0.038789504,0.063068753,0.009663228,-0.386094015,-0.00652042,-0.13578694,-0.102702326,-0.066360522,-0.054923624,-0.357382689,-0.067911544,-0.018001774,-0.217261799,-0.089032076,-0.082595332,-0.288451656,-0.215073851,-0.029600525,0.131269437,-0.003662535,0.081949771,0.022284973,0.088580955,0.070678069,0.14126236,0.281576114,0.003540845,-0.022961945,0.180831028,-0.068351036,-0.08858636,0.20590009,-0.069136697,-0.080569344,0.023731906,0.031303008,-0.005218336,-0.085813704,0.027517457
yjgA,b4234,CDS,-1,DUF615 domain-containing protein YjgA,-0.684743727,-0.320389728,-0.950489668,-0.892263393,-0.817375328,-0.944625303,-0.674859831,-0.778530263,-0.789954577,-1.057212443,0.137966877,-0.714299433,-0.941195926,-0.651634621,-0.808291198,-1.050934126,-0.407611034,-0.906150949,-0.017725507,-0.172983997,-0.222128031,-0.354530592,-0.101655234,-0.273474617,-0.085203365,-0.071032364,-0.468510653,-0.449531102,1.066922985,0.106000758,-0.000228487,-0.175771079,0.135524187,-0.026524915,-0.119673929,-0.086668982,-0.043189095,-0.349847753,-0.159131745,0.062263656,-0.055959431,-0.177375879,0.124363489,-0.126219205,0.18094231,0.094941588,-0.008708051,-0.392273731,0.071850273,0.01261315,-0.799122887,-0.137319616,-0.034857005
yjgM,b4256,CDS,-1,putative acetyltransferase YjgM,-0.071207933,-0.211741189,0.074728119,0.039134022,-0.13001394,-0.091469617,-0.000964737,-0.067695637,-0.133734616,-0.062735602,-0.047355304,-0.029869202,0.057958777,-0.036093088,0.046773495,-0.028917071,-0.053856658,-0.073627508,-0.053312137,-0.289069578,-0.006434422,-0.170511424,-0.166200409,-0.23370508,-0.409720741,-0.057882037,0.016186864,-0.259309493,-0.181581591,-0.034291233,-0.05468957,0.030706247,-0.083111898,-0.063063708,-0.091748115,-0.053510015,-0.167925877,0.171293546,-0.035388493,-0.054317821,-0.020901784,-0.074558854,-0.203519688,-0.022464831,-0.000496922,0.01144668,0.032369102,-0.033396508,0.000511281,-0.18664081,-0.050605981,-0.112041223,-0.044449254
yjgR,b4263,CDS,-1,DUF853 domain-containing protein YjgR,-0.059921501,0.168614373,0.052885013,0.072804699,-0.030347208,-0.005380425,-0.02285382,0.0343038,0.084529377,-0.09989675,0.141187012,-0.065862035,0.095487882,-0.135627724,-0.045675369,-0.094875425,-0.026838912,-0.103072666,0.098423618,0.064573983,-0.001780152,0.066739543,0.04670343,-0.172288127,-0.168905266,0.020200293,0.208620525,-0.141509411,0.032940788,0.042646981,0.007339651,0.0315476,0.156366841,0.271771532,0.158127121,0.141252512,-0.107900725,-0.213057559,0.012039899,-0.007343199,0.105944697,-0.1299524,0.248128524,0.253689127,-0.025524548,0.075783318,0.045713317,-0.52167854,0.272227647,0.108111403,-0.024846366,0.032244194,0.090864008
yjiA,b4352,CDS,-1,P-loop guanosine triphosphatase,0.055311655,-0.249348481,-0.122963932,-0.3664087,-0.202156881,0.081113432,0.032312859,-0.051177387,-0.110579653,-0.021292737,-0.516228358,0.155059864,-0.127651809,-0.331095487,-0.103357606,-0.390159774,-0.216271959,-0.172524597,-0.025832509,-0.24411367,-0.136712729,-0.178090619,0.172001813,1.646388165,0.457323712,0.071264241,0.178684082,0.225462541,-0.649481181,0.196214891,0.116689608,-0.214521421,0.085342389,-0.152650365,-0.05350502,0.263803389,-0.062098869,0.387172554,0.128548017,0.547764846,-0.002996381,0.0943807,-0.110352749,0.222806286,0.070944591,-0.111824853,0.093972896,0.001083811,0.193929355,0.093152214,-0.125307871,0.093976924,0.089247302
yjiG,b4329,CDS,-1,Gate family protein YjiG,-0.015891563,0.132097113,-0.091208099,-0.00327675,-0.12835446,-0.030196124,0.114165323,0.085453263,0.026967537,0.074658823,-0.040852343,-0.162217257,0.127758541,-0.058730121,0.043126609,-0.056254953,0.134800767,0.00051497,0.237379199,0.198687496,-0.018317889,-0.003262491,-0.135920405,-0.087484414,0.04160937,0.209493897,0.08143513,0.062819231,0.072498293,0.106689354,-0.196621819,0.075509863,-0.042073188,0.055564759,-0.221238367,-0.359130163,-0.199986905,-0.405481176,-0.026215977,-0.165258297,-0.047783644,-0.18383005,-0.107925685,0.121092816,-0.095312929,0.096159409,0.008323257,-0.16737712,-0.250646375,0.148514401,-0.00138089,0.067658762,-0.101619307
yjiH,b4330,CDS,-1,Gate family protein YjiH,-0.018050925,0.096554499,-0.003609303,0.107456059,-0.046434518,-0.074092752,-0.002331837,0.147909372,-0.039697706,-0.090933865,-0.076363922,-0.084169823,0.198138115,-0.035279,-0.098275186,0.062784592,0.072440712,-0.015228289,0.034369791,0.048674272,-0.010712296,0.037461629,-0.071428571,-0.084824462,-0.065802744,0.06125474,0.070573119,-0.052519853,-0.002096592,0.047412575,-0.236586095,0.060420679,-0.088998724,-0.050410414,-0.135228477,-0.169265397,-0.127728991,-0.295177191,-0.193886534,-0.288896652,-0.092179438,-0.064137734,-0.159520255,0.240170882,-0.175004088,0.233758072,-0.067948697,-0.224897582,-0.202512887,0.0342888,-0.016639607,0.0161366,-0.131478734
yjiJ,b4332,CDS,-1,putative transporter YjiJ,0.015266677,-0.360488702,-0.067779037,0.218208975,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.285982999,0.091113534,-0.102015785,0.066145681,NaN,0.005333428,NaN,0.027718765,-0.333828983,-0.05090892,0.05976129,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.413544078,0.314424016,0.027078749,-0.34348711,-0.016404385,0.060424499,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.162348759,0.111462382,-0.101362081,-0.377914156,NaN,0.286169166,0.005333428,-0.011595078,-0.016404385
yjiK,b4333,CDS,-1,uncharacterized protein YjiK,0.054299334,0.468922139,0.017576373,0.207738824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.262991094,0.121014478,-0.149602072,-0.221291654,NaN,0.10041887,NaN,0.131292516,0.306055405,-0.038127446,0.276277183,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.035976356,-0.063621428,-0.011185402,0.593760904,0.002960814,0.181379579,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.013038029,0.104304777,-0.0420173,0.35662972,NaN,-0.025486442,0.10041887,0.083634436,0.002960814
yjiL,b4334,CDS,-1,"putative ATPase, activator of (R)-hydroxyglutaryl-CoA dehdratase",-0.21735777,-0.138262685,0.079374735,-0.165945007,0.096153762,-0.199146281,0.04834681,-0.023274202,-0.054916297,-0.053315959,-0.213732008,-0.01183874,0.172240639,-0.038699239,-0.003664815,-0.199031915,-0.042057867,-0.246928073,-0.110183413,-0.170331553,-0.236316934,-0.110114408,-0.250991361,-0.094539739,-0.252733387,-0.026556271,-0.064948198,0.008797257,-0.043390716,0.084309429,-0.071981287,0.085672743,-0.08125509,0.066479652,-0.105558042,-0.111682974,-0.131698665,-0.453828701,0.070459257,-0.090872159,-0.256626051,-0.134064155,-0.228054952,0.148626137,-0.073980392,-0.04003881,-0.144157618,-0.571185478,-0.326927828,0.103121091,-0.047686913,-0.083260513,-0.108620508
yjiM,b4335,CDS,-1,putative dehydratase subunit,-0.097471211,0.36588243,-0.026518569,0.090709754,0.041171676,-0.168644662,0.104519344,0.096295018,0.031542077,0.024101051,0.125222753,0.078931193,0.030406121,0.043953539,0.0407451,-0.039622123,-0.015485478,0.019186713,-0.054425188,0.463936745,-0.03175628,0.142946643,-0.014879984,-0.107739801,0.055876992,0.043926509,0.201721445,-0.060746924,0.072337014,0.310550067,-0.122280111,-0.004800619,-0.028952244,0.359517659,-0.061711576,0.036777177,0.037559656,-0.100542382,0.0502461,-0.031144748,0.019858531,0.029390277,0.019764364,0.208830352,-0.086307828,0.018948342,-0.006331799,-0.081113162,-0.222383498,0.02921753,0.036143588,0.019562945,0.019356353
yjiN,b4336,CDS,-1,DUF445 domain-containing protein YjiN,-0.15351203,0.017750595,-0.052287622,0.071253023,-0.001758921,-0.015734098,0.076937221,0.098517753,-0.001339977,-0.091566476,-0.196307847,0.044330856,0.144806768,0.00418702,0.418049775,-0.026478285,-0.03745144,-0.078225702,-0.020447637,-0.150775866,-0.04534376,0.035878944,-0.014387067,-0.048852838,0.158502642,-0.00967362,0.19817311,0.062404459,-0.14055571,-0.007496961,0.080362864,0.148042864,0.15224486,0.075019581,0.006629188,0.105133939,0.021376306,0.287748755,0.010053974,0.114237334,0.134338304,0.200862194,-0.054213254,0.296565243,0.036816942,0.167621204,0.033992905,0.015408866,0.123922761,0.055023761,-0.001549449,-0.008585291,0.09007676
yjiX,b4353,CDS,-1,conserved protein YjiX,-0.127209168,-0.057668722,-0.056262698,-0.011101092,-0.125275306,-0.17659398,0.017445454,-0.037918496,-0.141588084,-0.14383489,-0.244866105,-0.045591033,-0.046726588,-0.127374563,0.018686757,-0.12444102,-0.01313653,-0.041995167,-0.069729511,-0.118715378,-0.123480991,-0.000857777,-0.046292746,0.052849772,-0.089796628,0.014857545,-0.016553649,-0.052246948,-0.093211928,0.12631876,-0.095490789,0.140351704,0.013286037,-0.109006938,-0.084281847,-0.121853282,-0.094419048,-0.077870202,0.051836997,0.027749904,-0.085125307,-0.080281085,0.047579809,0.016115167,0.018049152,0.117985031,0.004923745,0.004257831,0.035228031,-0.171110109,-0.05696571,-0.049269847,0.004590788
yjjA,b4360,CDS,-1,DUF2501 domain-containing protein YjjA,-0.052846364,0.243419555,-0.068783286,-0.135867346,-0.122199599,0.045752823,0.017323869,0.044089302,0.167296869,-0.199064106,-0.403989556,0.028624758,0.042203503,-0.260139005,-0.167132504,-0.0631315,0.006743694,-0.062090365,-0.044426872,0.233276353,-0.096515528,-0.137929144,-0.08813205,-0.090962692,-0.0571349,0.143440614,0.136319897,0.052163367,-0.26752487,0.151271816,-0.175975146,0.196983735,-0.002281542,0.205900851,-0.021937855,-0.076542496,-0.176596441,0.152540396,0.049663375,0.060574173,0.023249382,0.031762383,-0.173969347,0.495202447,-0.074678404,0.01981343,-0.110505723,0.164051571,0.062045494,0.076167969,-0.057468364,-0.050780886,0.027505883
yjjB,b4363,CDS,-1,putative succinate exporter YjjB,-1.585022863,-0.424535539,0.050604813,-2.625988144,0.018705278,-0.101027221,0.005845185,0.061452614,-0.046592702,0.077465513,-0.545162089,-0.035332652,0.156027408,-0.081430052,-0.28870106,-0.238226565,-0.006709861,0.166374611,-0.662427223,-0.459001003,0.03784218,-0.916608134,0.108888285,-0.196527376,-0.09522025,0.117166606,-0.040953457,-0.021948362,-0.272027811,-0.035515997,-0.089166276,0.017324878,-3.138569039,-0.210312751,-0.285065297,-4.667877664,-0.385074133,-1.369125708,-0.363449935,-0.516415986,0.087552107,-0.192316538,-0.920651254,-0.265490516,-0.413269865,0.194316911,-0.382959172,0.247285766,-0.302781237,-0.079223638,-0.040962677,-0.065059866,-0.333115586
yjjG,b4374,CDS,1,pyrimidine nucleotidase,0.015028008,0.438636054,0.043746986,0.000536973,0.06855703,-0.036932573,-0.092216223,0.154728979,0.024779564,-0.025920531,-0.155026515,-0.028459764,0.066847968,-0.207977418,-0.179142429,-0.014771602,-0.045063752,-0.003413659,0.050124685,0.17663092,-0.122125735,-0.056369268,0.137964022,-0.007709739,-0.00317805,-0.035730592,0.128996217,0.042444219,-0.048469426,0.181907603,-0.066925712,-0.032821533,0.008167043,0.373688514,-0.055869294,-0.091854731,0.056465317,-0.333960642,0.083236412,-0.230235318,-0.016863464,0.107553283,-0.289437731,-0.154923144,-0.047248307,0.204493226,-0.105870521,-0.431946479,-0.04475353,-0.196142149,-0.009092631,-0.005443894,-0.051558801
yjjI,b4380,CDS,-1,DUF3029 domain-containing protein YjjI,-0.100594191,-0.377072807,0.03756548,-0.254480434,-0.11154423,-0.036341722,-0.064249903,0.103591179,-0.073296317,-0.019821469,0.116814601,0.002464566,-0.000525357,-0.054831433,0.403237928,-0.038526051,0.002806126,-0.061231227,-0.287498406,-0.546102248,-0.174841948,-0.312565167,-0.164326279,-0.013962544,-0.188340934,0.002211904,-0.17050064,-0.173910675,0.156381891,0.044061895,0.092655698,0.08962912,-0.132168218,-0.305250901,-0.013797964,-0.241380052,-0.202529333,-0.012174433,-0.084414117,0.09729047,-0.114319644,0.053184444,-0.298479891,0.213191033,0.136442032,0.038319466,0.065987228,0.105242441,0.133450562,0.164829141,-0.037433886,-0.16741346,0.013072516
yjjP,b4364,CDS,-1,putative succinate exporter YjjP,-0.047790397,-0.096817153,0.155241587,0.225729071,-0.016848102,-0.07146484,0.005508489,0.05609782,0.233443279,0.016976814,-0.290478508,-0.056899845,0.057721117,-0.058621395,-0.013394984,-0.060818863,0.027714307,-0.177703265,0.015913663,-0.127104498,-0.1153436,0.138219485,0.032826743,-0.152396514,-0.090824414,-0.001413605,0.090645595,-0.020523213,-0.217946958,-0.253471477,-0.358600712,-0.017552608,-0.77231649,-0.09730053,-0.541573886,-0.267233797,-0.348790789,-1.488267664,-0.685532484,-0.454611822,0.282794528,-0.176111361,-0.943033715,-0.795179896,-0.471159686,-0.065897378,-0.57685452,-0.124709145,-0.62809688,-0.334749878,-0.015121543,-0.055673814,-0.462885754
yjjQ,b4365,CDS,1,DNA-binding transcriptional repressor YjjQ,-0.07930232,0.08263079,-0.157430221,-0.184632247,-0.191219365,-0.026197285,-0.106575439,-0.013127499,-0.09657244,-0.339880582,-0.272421994,-0.009294692,0.125175829,-0.089390635,-0.208903374,-0.000553568,0.002369329,-0.283829271,-0.169921922,-0.107080127,-0.214850608,-0.028878411,-0.08728294,-0.060387493,-0.030459912,-0.025982861,-0.044877977,-0.05507164,-0.048149148,0.056805049,-0.265959068,0.025965121,-0.040514049,0.035145054,-0.102266782,-0.164207854,-0.179919299,0.035201829,-0.124896658,0.10308674,-0.106550025,-0.096098085,-0.114270742,0.010902902,-0.077783651,-0.037943408,-0.091756953,-0.305869475,0.058876301,0.114835355,-0.092981538,-0.051610394,-0.084770302
yjjU,b4377,CDS,1,putative patatin-like phospholipase YjjU,0.118883737,0.284606669,-0.00775156,0.177246014,-0.022698679,-0.046686555,0.082346509,0.144245829,0.08539066,-0.047308347,-0.528948123,0.095902715,0.243686923,0.017430936,-0.298462569,-0.088012931,0.192499203,-0.001424968,0.059281787,0.400352052,-0.045710087,0.049712238,-0.011791806,0.088666061,0.039291757,0.142052053,0.068454958,-0.097627229,-0.324617086,0.116619904,0.054312335,0.043484504,0.04132048,0.388743529,-0.003910731,0.184756273,-0.004703504,0.004049217,0.101607343,0.111690211,0.14405556,-0.109210963,-0.269018372,0.242444016,-0.021092606,0.178429959,0.148214195,-0.211576165,-0.12618248,-0.008338842,0.049888722,0.052012287,0.022684848
yjjV,b4378,CDS,1,putative DNase YjjV,0.024983217,-0.104602377,0.051549781,-0.004993943,-0.004584228,-0.087502355,0.022321797,0.095991182,-0.067174161,-0.118366634,-0.370895205,0.027876696,0.08717006,-0.072060802,-0.058929779,-0.046045953,-0.046339866,-0.172321843,0.047579766,-0.017533986,-0.025478025,-0.010651594,-0.088118693,-0.095480697,-0.006741872,0.105928679,-0.006310149,-0.005489888,-0.119679745,-0.161784837,0.148294473,0.056250602,-0.084233174,-0.052684232,0.004728723,-0.107853161,-0.095733631,0.085252426,0.117217974,0.063388457,-0.026974356,-0.157803893,-0.259132311,-0.111681432,0.013027663,0.033121177,-0.090004822,0.027469512,-0.113798939,0.013734156,-0.046192909,-0.008696733,-0.039829294
